SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_CREDIT_SUM
136339,0,337500,607500
136344,0,157500,225000
136346,0,130500,23386.14
136350,0,202500,1125000
136352,1,258750,112500
136357,0,76500,0
136361,0,360000,2475000
136365,0,157500,1080000
136372,0,157500,225000
136380,0,382500,59374.44
136387,0,292500,103500
136388,0,180000,238104
136389,0,157500,66141.99
136393,0,225000,30280.41
136403,0,157500,29232
136409,0,202500,900000
136412,0,135000,101250
136421,0,189000,166657.5
136430,0,202500,0
136459,0,247500,129156.8
136488,0,225000,1575000
136493,0,337500,2025000
136498,0,90000,27900
136510,1,180000,450000
136519,0,202500,0
136521,0,67500,84748.5
136531,0,135000,22500
136534,1,99000,156573
136537,0,135000,202500
136541,0,174150,450000
136543,0,360000,2047500
136545,0,112500,414000
136553,0,270000,427500
136555,0,144000,99085.5
136557,0,360000,297000
136565,0,67500,33548.58
136571,0,135000,4500
136573,0,252000,1125000
136587,0,90000,337500
136610,1,146250,152858.7
136626,0,301500,419040
136630,0,225000,45000
136631,0,180000,141228
136632,0,225000,61191
136633,0,315000,264820.5
136637,1,247500,607500
136649,0,315000,18841.32
136659,0,270000,1350000
136664,0,202500,97685.87
136666,0,225000,18129.15
136672,0,202500,67500
136681,0,315000,900000
136687,0,202500,20799.18
136688,0,360000,21240
136697,0,112500,167703.1
136700,0,180000,45000
136720,0,153000,103765.5
136721,0,180000,1800000
136735,0,112500,26275.5
136742,0,292500,67284
136743,0,135000,64102.5
136750,0,157500,1125000
136760,0,337500,16933.5
136764,0,157500,44460
136771,0,157500,26712
136791,0,144000,540000
136795,0,180000,90000
136812,0,117000,36517.5
136814,1,157500,45000
136827,0,157500,60939
136850,0,112500,125153.9
136861,0,112500,333000
136868,0,135000,135000
136875,0,135000,720000
136881,0,76500,46858.5
136888,0,90000,135000
136891,0,112500,110224.8
136895,0,405000,21805.56
136907,0,202500,291600
136912,0,90000,209308.5
136913,0,315000,121500
136914,0,180000,33687
136932,0,225000,135000
136939,1,225000,145899
136942,0,202500,98964.45
136943,0,135000,112500
136944,0,112500,56700
136950,0,112500,58257
136955,0,180000,0
136956,0,180000,66537
136969,0,211500,1171409
136976,0,157500,225000
136978,0,180000,63527.99
136980,1,292500,123835.5
136983,0,157500,1350000
136988,0,157500,6682500
137001,0,225000,1332000
137016,0,135000,2154857
137018,0,121500,270000
137042,0,180000,3375000
137050,0,135000,180000
137057,0,292500,94677.03
137059,0,112500,143370
137061,0,123750,52236
137066,0,99000,133609.5
137071,0,67500,52555.5
137082,0,180000,199116
137097,0,90000,90000
137099,0,112500,441000
137109,0,90000,18791.06
137112,0,225000,91305
137116,0,360000,44995.5
137122,1,117000,90000
137125,0,81000,135000
137127,0,234000,135000
137132,0,157500,45000
137134,0,180000,72571.5
137138,0,720000,3664800
137140,0,193500,144000
137145,0,202500,90000
137146,0,180000,225000
137169,0,157500,138672
137170,0,112500,337500
137176,1,193500,33115.5
137177,0,141750,160200
137179,1,135000,94770
137182,0,315000,0
137183,0,76500,18810
137184,0,166500,15815.7
137186,0,135000,355725
137196,0,157500,176598
137211,0,135000,27900
137215,0,225000,120618
137216,0,135000,11250
137217,0,90000,57744
137218,0,450000,29646.9
137226,0,112500,315000
137228,0,135000,270000
137231,0,175500,65758.5
137235,0,270000,130635
137237,0,135000,172827
137239,0,135000,135000
137240,0,202500,202500
137253,1,270000,148500
137266,0,67500,121500
137278,0,211500,643500
137295,0,337500,112500
137307,0,193500,450000
137309,0,189000,180000
137315,0,225000,0
137326,0,180000,33502.5
137327,0,135000,242640
137338,0,225000,23892.12
137340,0,171000,18576.27
137341,0,229500,1228500
137345,0,202500,270000
137347,0,202500,244305
137362,0,112500,116523
137369,0,315000,1125000
137370,0,360000,450000
137376,0,58500,135000
137379,0,360000,360000
137384,0,306000,1066500
137392,0,157500,78345
137397,0,90000,252000
137403,0,112500,33979.5
137409,0,157500,166473
137413,0,315000,1214100
137427,0,360000,100471.5
137431,0,225000,32231.43
137458,0,247500,0
137466,0,360000,140849.3
137470,0,144000,45000
137473,0,180000,270927
137475,0,180000,472500
137480,0,135000,34650
137481,0,135000,78300
137491,0,135000,405000
137492,0,180000,114346.7
137496,0,180000,112500
137503,0,180000,62955
137512,1,315000,584685
137513,0,157500,29808
137514,0,180000,253518
137519,0,270000,1748084
137524,0,135000,180000
137530,0,382500,1111726
137533,0,99000,225000
137540,0,315000,90000
137548,0,202500,202500
137572,0,202500,136669.5
137585,0,180000,111685.5
137589,0,126000,432000
137599,0,180000,74110.5
137615,1,135000,472500
137618,0,175500,206550
137619,0,157500,141430.5
137625,1,270000,227768.9
137634,0,180000,90000
137639,0,135000,417105
137643,0,112500,315000
137647,0,162000,14823.45
137648,0,450000,4590000
137652,0,180000,87619.5
137659,0,117000,4500
137664,0,247500,127687.5
137677,0,157500,135000
137681,0,135000,54000
137686,1,112500,22421.7
137690,0,189000,296460
137696,0,153000,900000
137699,0,121500,900000
137702,0,144000,1434024
137713,0,112500,180000
137727,1,135000,225000
137737,0,144000,35091
137738,0,225000,5760000
137740,0,45000,24737.4
137742,0,247500,37179
137745,0,112500,0
137748,1,157500,540000
137754,0,180000,30550.5
137757,0,225000,112500
137760,0,90000,183771
137764,0,112500,33120
137767,0,405000,522000
137776,0,135000,22500
137790,0,270000,34848
137803,0,171000,173194.6
137811,0,270000,355500
137812,1,900000,66115.8
137813,0,180000,135000
137815,0,157500,109678.3
137819,0,202500,59373
137825,0,90000,58909.14
137833,0,211500,1732500
137834,0,112500,373464
137835,0,135000,0
137836,0,135000,54864
137860,1,229500,180000
137866,0,157500,135000
137869,0,90000,1721430
137876,0,157500,1251000
137884,0,630000,23288.58
137886,0,135000,67500
137899,0,135000,183600
137902,0,315000,79965
137903,1,121500,33930
137905,0,130500,39226.5
137914,0,225000,73350
137929,0,157500,1125000
137930,0,67500,185103
137935,0,135000,44550
137940,0,292500,0
137951,0,81000,135000
137953,0,112500,1212287
137956,0,72000,76117.5
137957,1,135000,56205
137959,0,90000,87750
137969,0,225000,675000
137978,0,225000,29043
137980,0,1125000,209884.5
137983,0,202500,472500
138003,1,112500,171000
138004,0,175500,67500
138009,0,135000,212512.5
138027,1,112500,29250
138028,0,180000,67347
138029,0,157500,522000
138043,0,135000,470520
138047,1,225000,216000
138052,0,202500,0
138053,0,112500,37422
138056,0,157500,1052240
138062,0,144000,19395
138073,0,315000,432000
138080,0,67500,123525
138082,1,180000,155875.5
138083,0,180000,63787.5
138090,0,675000,34447.86
138092,0,90000,184563
138098,0,135000,94232.52
138106,0,247500,40500
138108,0,180000,0
138110,0,315000,122516.1
138117,0,315000,1421051
138121,0,315000,0
138122,1,112500,44505
138124,0,135000,105592.5
138125,0,135000,14604.7
138134,0,112500,136575
138143,0,180000,585000
138149,1,135000,121500
138153,0,112500,112500
138173,0,67500,21105
138175,0,112500,44550
138181,0,247500,315000
138183,0,135000,112500
138190,0,130500,40455
138206,1,49500,130050
138208,0,112500,67500
138215,0,157500,284580
138223,0,315000,176670
138225,0,135000,88798.5
138230,0,202500,382500
138232,0,220500,729000
138240,0,90000,117450
138241,0,202500,92520
138242,1,157500,40196.25
138246,0,101250,974151
138249,0,157500,74094.71
138250,0,117000,450000
138251,0,90000,24922.35
138259,0,450000,315000
138264,0,729000,135000
138280,0,157500,49692.56
138293,0,202500,900000
138303,0,81000,135000
138311,0,112500,64575
138320,0,135000,116325
138328,0,234000,323820
138329,0,90000,1350000
138333,0,135000,66150
138348,0,112500,391500
138352,1,117000,180000
138354,0,202500,94047.3
138358,0,202500,540000
138374,0,180000,208350
138383,0,112500,254700
138393,0,135000,466200
138399,0,202500,769500
138407,0,69750,47683.71
138421,0,76500,94113.9
138427,0,360000,67500
138435,0,157500,355500
138444,0,54000,45000
138458,0,76500,0
138459,0,121500,103680
138471,0,180000,135000
138474,0,225000,140067
138487,0,225000,687150
